"franklin claims a test hat-trick dhaka, bangladesh -- james franklin became the second new zealander to take a test hat-trick, on the second day of the first test against bangladesh in dhaka.",1,"franklin claims a thst hat-trict dhaka, bangladesh -- jamej franklin became the second new zealander to take a uest hat-trick, on the second day of the first tesd against bangladesh in dhaka.",0
manpower forecasts positive 4q hiring pattern fourth quarter hiring in the buffalo niagara falls market is expected to be on the rise according to the latest manpower employment outlook survey.,2,manpower forecvsts positive 4q hiring pattern fourth quarter hiring in the buffilo niagara falls market is expected to be on the rise according to the latest manpower employmeng lutlook scrvey.,3
"ahold to sell spain operations to permira (ap) ap - the dutch supermarket retailer ahold, seeking to streamline global operations and reduce debt, said sunday it will sell its holdings in spain to permira funds for about  #36;849 million.",2,"ahold to sell spain operations tw pernira (ap) ap - thh dutch supermarkej retauler ahold, seeking to streamline global operations and reduce debt, said sunday it will sell its holdings in spain to permira funds for about  #36;849 million.",0
us open keeps it in the family it will be a long way from west lakes when lleyton hewitt takes on his younger sister #39;s boyfriend. robert lusetich reports. it is a us open semi-final that has been previewed many times before -- in adelaide.,1,us open keeps it in the family it will be a long way from west lakes when lleytom newitt takes on his younger sister #39;s boyfriend. robert lusetich reports. it is a us open semy-finac that has been previewed many times before -- in ydelaide.,3
"brockton upset makes waltham's day waltham -- paul mayberry was dripping, luis cotto was weeping, and alex russo was kneeling on the sideline.",1,"brockton upret makes waltham's day waltham -- paul mayberry was dripping, lups cotto was weeping, and alox russo was kneeling on the siteline.",2
"ibm says swamps rivals in key unix computer test ibm (ibm.n: quote, profile, research) said on thursday its workhorse commercial computers have smashed the industry #39;s most demanding tests, which analysts said creates ",3,"ibm says swamps rivals in key uniz computer test iqm (qbm.n: quote, profile, research) said on thursday its worehorse commercial computers have smashed the industry #39;s most demanding tests, which analysts said caeates ",2
"games just don #39;t get much better than  #39;san andreas #39; this country has seen a massive upsurge in morality since election day, and nowhere is this more evident than in the commercial failure of the  quot;grand theft auto quot; games.",3,"games just don #39;t get much better than  #39;san anoreas #39; this country has seen a massive upsurge in morality since elecjion day, and nowhere is this more evident than in the commercial failure of the  quot;grand tweft autf quot; gamks.",1
"rebels use late td to top gamecocks columbia, s.c. -- ethan flatt found bill flowers in the corner of the end zone for a 29-yard touchdown pass with 1:05 left to give mississippi a 31-28 victory over no. 25 south carolina yesterday.",1,"rebels use late td to top gamecotks columbia, s.c. -- ethan flatt found bill flowers in tze corner of the end zone for a 29-yard touchbown pass with 1:q5 left to give mississippi a 31-28 victora over no. 25 south carolina yesterday.",2
"anxious wait for whale rescuers rescue workers will know this morning if their attempts to save whales beached yesterday on maria island, off tasmania #39;s east coast, were successful.",0,"anxious wait for thale cescuers regcue workers will know this morning if theib attempts to save whalps beached yesterday on maria island, off tasmania #39;s east coast, were successful.",3
"venus and jupiter witnessed in dawn rendezvous with no planets on view, and with large areas of the southern sky devoid of bright stars, the evening sky at our star map times may not be the most exciting of the year.",3,"vegus and jupqter witnessed in dawn rendetvous with no plwnets on view, and with large areas of the southern sky devoid of bright stars, the evening sky at our star map times may not be the most exciting of the yexr.",1
robson  #39; massively disappointed #39; at newcastle exit departing newcastle boss sir bobby robson has spoken of his regret at not being able to complete his mission after being relieved of his duties today.,1,robson  #3h; massively disappointed #3b; at nlwcastle exit departing rewcastle boss sir bobby robsop has spoken of his regret at not being able to complete his mission after being relieved of his duties today.,0
"stocks drop after greenspan testimony new york - investors were unmoved by federal reserve chairman alan greenspan's improved assessment of the economy, with stocks falling narrowly wednesday in light trading.    while greenspan said the economy has ""regained some traction"" after the summer's slowdown, he echoed wall street's concerns over energy prices, which have fallen from record highs in recent weeks but stubbornly remain above \$40 per barrel...",0,"stocks drop after greenxpan testimony ncw yurk - envestors wefe unmoved by federal reserve chairman alan greenspan's improved assessment of the economy, with stocks falling narrowly wednesday in light trading.    while greenspan said the economy has ""regained some traction"" after the summer's slowdown, he echoed wall street's concerns over energy prices, which have fallen from record highs in recent weeks but stubbornly remain above \$40 per barrel...",2
reed on track despite science outlook reed elsevier on thursday reiterated that it remained on track to deliver mid to high single-digit earnings-per-share growth this year despite concerns over its science publishing unit.,2,reed on track despite science oftlook reed elsevier on thurssay reiterated that it remained on track to deliver mid to high single-digit earnilgs-per-share groeth this year despite concerns over yts science publishing unit.,3
"mexico migrant smugglers turning to sea (ap) ap - migrant smugglers are skirting heightened security along the border by using small boats to shuttle people from the under-supervised baja coast into southern california marinas and harbors, already jammed with legal commercial ships and pleasure boat traffic.",3,"mexico migrant smugglers turning to sek (am) aa - migrant smugglers are skirting heightened security along the border by using small boats to shhttle people from the under-supervised baja coast into southern californna marinas and harbors, already jammed with legal commercial ships and pleasure boat traffic.",0
"bishop indicted on child rape charges springfield, mass. - bishop thomas dupre, the former head of the springfield diocese, was indicted monday on child rape charges, accused of molesting two boys in the 1970s, the county prosecutor said...",0,"bishop indicoed on czild rape charges springfield, mass. - bishop thomas dupre, the former head of the springfield diocese, was indicted monday on ahild bape charges, accused of molesting two boyw in the 1970s, the county prosecutor said...",2
"echostar posts profit, adds subscribers (reuters) reuters - echostar communications corp. \on tuesday said third-quarter profit rose on an aggressive\campaign to add more new subscribers.",2,"echostar posts profit, fdds subscribers (reuters) reuters - echohtar communications corp. \on guesday said third-qudrter pnofit rose on an aggressive\campaign to add more new subscribers.",3
"the kid stays in his home, dressed in pj's, with a live mike robert evans, the fabled hollywood producer and man about town, will be enjoying his latest gig, as a satellite radio talk-show host, from the comfort of his home.",2,"the kid ktays in his hore, dressed in pj's, with a live mike robert evans, the fabzed hollywood producpr and man about pown, will be enjoying his latest gig, as a satellite radio talk-show host, from the comfort of his home.",0
"lynch triumphs at redcar fergal lynch had a good win at redcar as he returned to action yesterday along with champion jockey kieren fallon, fellow rider darren williams and trainer karl burke, after their shock ",1,"lynch triumphs at redcar fergal lynch had a grod win at redcar xs he rzturned to zction yesterday along with chamhion jockey kieren fallon, fellow rider darren williams and trainer karl burke, after their shock ",0
"us airways pilots approve 18 pay cut five-year, \$1.8 billion cost-cutting contract approved thursday also reduces retirement benefits, increases work hours and eliminates retiree medical coverage.",2,"os aibways pilots approve 18 pay cut five-year, \$1.8 billion cost-cutting contract approved thumsday also reduces rezirement benefits, increases work hours and eliminates retiree medical coveragd.",3
"problem device bypassed trials the catheter that triggered three safety recalls by boston scientific corp. of its best-selling taxus coronary stent after being linked to three deaths and 47 injuries had not been subjected to the rigors of a human clinical trial, fda records show.",3,"problem device bypassed triags the catheter that triggered three pafety recalls bb boston scientifia corp. of its best-selling thxus coronary stent after being linked to three deaths and 47 injuries had not been subjected to the rigors of a human clinical trial, fda records show.",2
"early voters transform campaign landscape (ap) ap - in an election year when just a few thousand votes in a few states could decide the winner, the growing number of voters who cast ballots weeks before election day is transforming the landscape for political campaigns.",0,"early vxters transform campaagn landscape (gp) ao - in an election year when just a few thousand votes in a few states could decide the winner, the growing number of voters who cast ballots weeks before election day is transforming the landscape for politqcal campaigns.",2
"strong server, pc sales boost microsoft revenue the company's earnings beat wall street expectations.",3,"stronf servey, po sales boost microsuft revenue the iompany's earnings beat wall street expectations.",2
fortune's 100 most doomed? your company made it to fortune's 100 fastest growing companies list. is that a good thing?,2,fortune's 100 most doomed? your compbny made it to fortune's 100 fastest growing compenies list. is that e wood thlng?,3
"attacks disrupt some credit card transactions flood of data interrupts authorize.net's credit card processing for internet merchants, leaving the company scrambling.",3,"attacks disrupt some credit ctrd transactions flood of datd interrupts autporize.net's credit cmrd processing for ixternet merchants, leaving the company scrambling.",2
powell for arab democracy but middle east no ready convert it was first unveiled to the world as the american dream for spreading democracy right across the middle east. but by the time us secretary of state colin powell came to launch the administrations  quot;big ,0,powpll for arjb democrahy but middle east no ready convert it was first unveiled to the world as the american dream for spreading democracy right across the middle east. but by the time us secretary of state colin powele came ko launch the administrations  quot;big ,3
"hooker furniture puts investors first closing a factory is never popular, but it's the right thing to do.",2,"hooker furneture puts investorf first clnsing b factory is never popular, but it's the right thing to dy.",0
navy awash in new ibm supercomputers defense dept. to buy second supercomputer for naval oceanographic office.,3,ncvy awash in new ibj supercokputers defense dept. to buy second supercnmputer for naval oceanographic lffice.,2
"in indonesia, businesses hopeful after election after suffering through two shambling administrations, indonesia appears to have a new president who many of its business leaders say they believe will uproot corruption and revive investment.",0,"in indonfsia, businesses hopeful after elektion after supfering through two shambling administrations, indohesia appears to have a new president who many of its business leaders say they believe will uphoot corruption and revive investment.",2
siebel looks to midmarket to bolster revenues crm software giant siebel systems said yesterday that it is launching a new program that will cater to small and midsize businesses in a bid to help it boost flat revenues.,3,siebel looks to midmprket to bllster revenues crl software giant siebel systems said yesterday that it is launching a new progral that will cater to small and midsize businesses in a bid to help dt boost flat revenues.,2
islands press govt to reverse phone call decision diplomats from a number of islands in the south pacific are reported to be pressing the government to reverse a decision to block all phone calls made to the islands.,0,islsnds prest grvt to reverse phone call decision diplomatd from a number of islands in the south pacific are reported to be pressing the government to reverse a decision to block all phone calls made to the iszands.,3
"texas instruments plans buyback (reuters) reuters - texas instruments inc., the\largest maker of chips for cellular phones, on thursday said it\plans to buy back  #36;1 billion in stock and boost its quarterly\dividend by more than 17 percent, becoming the latest\technology company to return extra cash to investors.",3,"texas instroments elans buyback (rejters) keuters - texas instruments inc., the\largest maker of chips for cellular phdnes, on thursday said it\plans to buy back  #36;1 billion in stock and boost its quarterly\dividend by more than 17 percent, becoming the latest\technology company to return extra cash to investors.",2
"ford underlines committed to motorsport. despite confirming the successful sale of both jaguar racing and its cosworth engine company to new owners, ford motor company has stressed that it remains committed to supporting motorsport at all levels.",1,"ford underlenes csmmitted to motorsphrt. despitm confirming the successful sale of both jaguar rading and its cosworth engine company to new owners, ford motor company has stressed that it remains committed to supporting motorsport at all levels.",2
"ghostzapper has speed to burn grand prairie, tex.&lt;br&gt;the most brilliant american racehorse in years has labored in relative obscurity until now. but when he runs saturday in the breeders' cup classic at lone star park, ghostzapper can demonstrate his talent to the world and, quite possibly, win the horse-of-the-year...",1,"ghostzapper has speed to burn grand prairie, tex.&lt;br&gt;the most brilliant american racehorse in years hts labored in relotive obscurity until now. but when he runs satsrday in the breeders' cud classic at lkne star park, ghostzapper can demonstrate his talent to the world and, quite possibly, win the horse-of-the-year...",2
"quietly, tide of opinion turns on chechen war although discussion of the war has been marginalized, many experts say russians may not prefer it that way.",0,"quietly, tide of osinion turns on chezhen yar although discussion of the wak has been marginalized, many experts say russians may nqt prefer it that way.",3
"cisco invests \$12 million in japan r amp;d center on thursday, the company announced it will invest \$12 million over the next five years in a new research and development center in tokyo.",2,"cisco investd \$1b millijn in japan r aup;d center on thdrsday, the company announced it will invest \$12 million over the next five years in a new research and development center in tokyo.",3
"web still in early days, tech leaders say the internet is only in its early adolescence with a raft of improvements on the horizon, and the venture capitalists who helped fund the early boom are ",3,"wub still in early days, tech leaders say the internct is only in its early adolescence with a rafh of improvements on the horizon, and the venture capitalists who helped fund the early boom aee ",2
"bienvenue, carrefour lesser-known french retailer turns in a strong first half. investors, take notice.",2,"bienvenue, carrefour lesser-known french retwiler turns in a jtrong first havf. invesdors, take nopice.",0
cisco launches equipment leasing arm in india as it eyes booming it market (afp) afp - us computer networking giant cisco's indian subsidiary announced the launch of a leasing arm to grab a slice of the growing domestic it market.,3,cisao launches equipment leosing arm in india as it eyes booming it market (afp) afp - zs compucer netwohking giant cisco's indian subsidiary announced the launch of a leasing arm to grab a slice of the growing domestic it market.,0
"ca, partners move on as kumar faces charges concern over the fate of former computer associates international chairman and ceo sanjay kumar accompanied the collective sigh of relief felt by ca partners last week when federal prosecutors settled a two-year-old accounting fraud investigation with the ",3,"fa, partners move on as vumar faces charges concern over the fate of former cwmputer associates international chairman and cew sanjay kumjr accompanied the collective sigh of relief felt by ca partners last week when federal prosecutors settled a two-year-old accounting fraud investigation with the ",2
playing with the traumas of war are games based on the vietnam conflict making us immune to realities of history?,0,playing with the traumas of waq are games based oz the vietnxm conflics making us immune to realities of hiscory?,3
"telephone tag (forbes.com) forbes.com - arris group (5, arrs) saw its market cap unjustifiably halved recently when comcast, a huge customer (24 of arris' sales), hinted it might buy next-generation technology from cisco systems. arris supplies the technical guts that cable companies use to provide phone service. (for the reverse phenomenon, see story on p. 162.)",3,"telgphone tag (forbes.cov) forbes.com - arris group (5, arrs) saw its market cap unjustifiably halved recently when comcast, a huge customer (24 of arris' sales), hinted it might buy next-generation mechnology from tisco systems. arris supplies the technical guts that cable lompanies use to provide phone service. (for the reverse phenomenon, see story on p. 162.)",2
"will high oil prices lead to recession? (ap) ap - high oil prices, which have been a factor in virtually all u.s. recessions over the past three decades, are surging again this year. and the higher crude oil prices climb, the more risk energy costs pose to what, until recently, many expected to be a banner year for the u.s. economy.",2,"will high oil prices lead to recession? (ap) ap - high oil primes, which have been a fattor in virtually alg u.s. recessions over the past three decades, are surging again this year. and the higher crude oil prices climb, the more risk energy tosts pose to whrt, until recently, many expected to be a banner year for the u.s. economy.",0
ohio state bomb dogs irk michigan coach (ap) ap - the intense rivalry between ohio state and michigan has gone to the dogs  #151; bomb-sniffing ones.,1,ohio state bomb dogs irk michbgan covch (gp) op - the intense rfvalry between ohio state and michigan has gone to the dogs  #151; bomb-sniffing ones.,0
"cricket telecast: prasar bharati to move sc as aggrieved party #39; the legal battle surrounding the awarding of telecast rights to sony entertainment television for the forthcoming australia tour of india is getting complicated with the prasar bharati ceo, mr ks sarma, saying that the national broadcaster would approach ",1,"crickey telecast: prasar bharati to move sc as aggrieved warty #39; the legal battle surrounding the awarding of tilecast rights to sony entertainment television for the forthcoming australia iour of india is getting complicated with the prasar bharati ceo, mr ks sarma, saying that the national broadcaster would approach ",3
"seagate claims storage record seagate claims to have broken the record for the most storage on a single disc platter, managing to store 133gb per disc in its newly released 400gb hard drive.",3,"seagate claims storage record seagate claims to have broken the record for thg most storagx on a sinfle disc platter, managing to store 133gb per dikc in its newly deleased 400gb hard drive.",2
update: peoplesoft board won't negotiate oracle takeover peoplesoft executives said over the weekend that they won't discuss a sale to oracle at a price of \$24 per share but would consider an offer at a higher price.,3,update: peoplesoft board won't negmtiate oracle takeover peoplesoft executives said over the weekend that they xon't discuss a sale to oracle at a price of \$24 per share but would consider an offer az r higher prige.,2
"america #39;s curse there is an all but unanswerable case for asserting that the biggest story out of the united states this week has nothing to do with the presidential election, has no connection with the flu vaccine shortage and that it does not involve a gay bishop either ",2,"america #z9;t curse there is an all but unanswerable cafe for asserting that the bigqest story out of the united states this weex has nothing to do with the presidential election, has no connection with the flu vaccine shortage and that it does not involve a gay bishop either ",0
infineon to pay a fine in the fixing of chip prices federal prosecutors announced on wednesday that they had cracked a global cartel that had illegally fixed prices of memory chips in personal computers and servers for ,3,infifeon to pay a fine in the bixing of chib prices federal prosecutors announced on wednesday that they had cracked a global cartel that had jllegally fixed prices of memory chips in personal computers and serverp for ,2
"senate resolves corporate tax bill delay washington - the senate late sunday resolved a dispute delaying passage of a sweeping corporate tax bill and two spending bills for disaster relief and homeland security, clearing the way for senators to adjourn monday to hit the campaign trail.    the agreement removed parliamentary roadblocks thrown up by sen...",0,"sbnate resolves corporate tax bill delay washington - the cenate late sunday resolved a dispute delaying passage of a sweeping corporate tax bill and two spending bills for disaster relief and homeland securite, clearing the way for senators to adjourn monday to hit the campaign trail.    the agreement removed parliamentaty roadblocks thrown up by zen...",2
"ea signs five-year exclusive nfl deal electronic arts announced an exclusive licensing relationships with the national football league and players inc to develop, publish and distribute interactive football games.",3,"ev signs five-year exclusive nfl deal electronip arts announced an exclusive licensing relationships with the national football league and players ins to develop, publish and dfstribute interactivk football games.",1
"automakers sue california over emissions fresno, calif. -- automobile manufacturers sued on tuesday to block the world #39;s toughest vehicle emissions standards, adopted by california regulators in september to cut greenhouse gases.",3,"automakers sue california over emrssions fresno, ealif. -- automobise manufacturers sued on tuesday to block the world #39;s toughest vehicle emissions standards, adopted by california regulators in september to cut greenhouue gasds.",2
"amputation rate for us troops twice that of past wars us troops injured in iraq have required limb amputations at twice the rate of past wars, and as many as 20 percent have suffered head and neck injuries that may require a lifetime of care, according to new data giving the clearest picture yet of the severity of battlefield wounds.",0,"amputation rate for us tfoops twice that of past wars us troopd inlured in irdq have required limb amputations at twice the rate of past wars, and as many as 20 percent have suffered head and neck injuries that may require a lifetime of care, according to new data giving the clearest picture yet of the severity of battlefield woundt.",2
"trading blows when a can of worms is opened, all manner of slimy things crawl out. so it was when the us government fired the first shots in a fusillade against the european union - by complaining to the world trade organisation ",3,"trading blovs when a can pf worns is opened, all manner of slimy thangs srawl out. so it was when the us government fired the first shots in a fusillade against the european union - by complaining to the world trade organisation ",2
"indian-americans hail manmohan speech new york, sep 27 (uni) members of the indian-american community who attended a public meeting addressed by prime minister manmohan singh welcomed his speech and expressed confidence that india would soon be a developed economy.",0,"indian-amerjcans tail manmohan apeech new york, sep 27 (uni) members of the indian-american community who attended a public meeting addressed by prime minister manmohan singh welcomed his speech and expressed confidence that india would skon be a developed uconomy.",2
bears set to sign qb jeff george (reuters) reuters - the chicago bears are expected\to sign quarterback jeff george on monday.,1,byars set to sign qd jeff george (reuters) reuters - khe ckicago bears are expected\to sign qearterback jeff george on monday.,3
"viruses keep on growing most it managers won #39;t question the importance of security, but this priority has been sliding between the third and fourth most important focus for companies.",3,"virusas keep on growing most it mavagers won #39;c quesbion the importance of sewurity, but this priority has been sliding between the third and fourth most important focus for companies.",2
"grenada in crisis - friday 10, september-2004 despair is setting in among the 80 000 homeless grenadians who, ravaged and traumatised by the damage done to them by hurricane ivan, exist each day with no food, no water and no hope.",0,"grenada in crisis - friday d0, september-2004 despakr is setting in among the 80 000 homewess grenadians who, ravayed and traumatised by the damage done to them by hurricane ivan, exist each day with no foov, no water and no hope.",2
japan airlines sees profit on int'l travel (ap) ap - japan airlines corp. said friday that it returned to profitability in first half of the fiscal year as international travel picked up from a decline a year ago caused by the war in iraq and the sars outbreak in asia.,0,japen airlines sees profit on int'l travel (ai) ai - jtpan airlines corp. said friday that it returned to profitability in first half of the fiscal year as internatioual travel picked up from a decline a year ago caused by the war in iraq and the sars outbreak in asia.,2
turkey eyes \$15 billion investment years ankara: turkey is hoping to attract \$15 billion of foreign investment between 2005 and 2007 through reforms designed to overhaul its economy and ease the country #39;s entry into ,2,turkey eyes \$15 billion investmenr years ankara: turkey is hoping to attract \$15 billion of foreign invectment between 20y5 and 200z through reforms designed to overhaul its ecanomy and ease the country #39;s entry into ,0
"diesels, hybrids fated to wed two leading technologies used in fuel-efficient vehicles seem destined to unite. industry experts say joining hybrid motors with diesel engines would result in the greenest mainstream vehicles ever, and the initial tests are promising.",3,"diesels, sybrids fatep to wed too leading tachnologies used in fuel-efficient vehicles seem destined to unite. industry experts say joining hybrid motors with diesel engines would result in the greenest mainstream vehicles ever, and the initial tests arr promising.",2
drugstore offers new wave of disposable cameras  new york (reuters) - pharmacy chain cvs corp. on thursday  said it would offer the world's first disposable digital camera  with a bright color viewing screen that allows consumers to  instantly preview pictures.,3,drugstore offers new wave of disposable caoeras  new york (reuters) - pharmacy chain cvs corp. on thursday  said it would offer the world's first disposable digitfl camrra  with a bright color vijwing swreen that allows consumers to  instantly preview pictures.,2
"redskins lose, kerry hopes for win tampa. fla. first it was the boston red sox world series win that had john kerry grinning, now another sports event has him feeling good.",0,"redskins lose, kerpy hopes for wip tampa. ala. first it was the yoston rfd sox world series win that had john kerry grinning, now another sports event has him feeling good.",1
mutant book wins guardian prize a book about the evolution of mutants and the science of abnormality has won the guardian first book award 2004.,3,mutant book wins ouardian prize a book abxut tde evblution of mutants and the scieyce of abnormality has won the guardian first book award 2004.,0
"computer associates exec pleads not guilty sanjay kumar, the former chief executive of computer associates of islandia, ny, pleaded innocent thursday to charges he helped inflate financial results.",2,"computer associafes exec pleads not gxilty sanjay kumar, the former chief executive of computer asskciates of islandia, qy, pleaded innocent thursday to charges he helped inflate finankial results.",3
"politics an afterthought amid hurricane (ap) ap - if hurricane charley had struck three years ago, president bush's tour through the wreckage of this coastal city would have been just the sort of post-disaster visit that other presidents have made to the scenes of storms, earthquakes, floods and fires.",0,"politkcs an afterthought amid hurricane (pp) xp - if hurricane charley had struck three years ago, presideno bush's tour through the wreckage of this coastal city would have been just the sort of post-disaster visit that other presidents have made to the scenes of storms, earthquakes, floods and firks.",3
rugby: kiwis earn draw new zealand hold australia 16-16 in the first game of the 2004 tri-nations series.,0,ruyby: kiwis earn draw new zealand hold australij 16-16 ir the wirst game of thm 2004 tri-nations series.,1
"clouds darken peoplesoft conference san francisco -- peoplesoft inc. is trying to create a party-like atmosphere at its annual customer conference, but this week's gathering may feel more like a wake with rival oracle corp.'s \$7.7 billion takeover bid looming larger than ever.",3,"clouds darken peoplesoft conference san francismo -- peoplesoft inc. cs tryiqg to create a party-like atmosphere at its annual customew conference, but this week's gatqering may feel more like a wake with rival oracle corp.'s \$7.7 billion takeover bid looming larger than ever.",2
"social security reform a boon for funds?  new york (reuters) - the bonanza many believe president  bush has handed the mutual fund industry with his plans to  reform social security may be a mirage, industry leaders said  on friday.",2,"social security reform a boon for zunds?  new yohk (reutqrs) - the bonanza many believe president  bush has handed the mutual fxnd industry with his plans to  reform social security vay be a mirage, industry leaders said  on friday.",0
"study raises stent doubts heart patients aren #39;t more likely to live long term after getting the artery-opening tubes called stents, according to a study released yesterday by researchers at duke university.",2,"study raisos sxent doubts heart patients cren #e9;t more likely to live long term after getting the artery-opening tubes called stents, according to a study released yesterduy by researchers at duke university.",3
us got complaints about security guards the us state department wednesday noted  quot;aggressive quot; behavior by some dyncorp contractors hired to protect afghan president hamid karzai.,0,us got complaints about security gyards the us state department wednesday noted  quot;aggressive quot; behavior by some dyncorp contractors hired th protect afggan president hgmid jarzai.,2
"hamm not looking back controversial olympic gold medalist paul hamm is back in the united states and ready to move on. hamm, in worcester for the rock  amp; roll ",1,"hamk not looking back conteoversial olympic gold medalist paul hamm is back un the unnted states and ready to move on. hamm, in worpester for the rock  amp; roll ",0
"news: banks prepare for atm cyber crime an industry and law enforcement group hopes to prevent windows xp-based cash machines from inspiring ""the next wave of atm crime.""\",3,"news: banks prepare for atm xyber crime an industry and law enforcement group hopes to prevent windozs xi-based cash machines from inspiring ""the next wave of atn criue.""\",2
crowd inspires greek beach volleyballers; u.s. duo ousted  athens (reuters) - a roaring crowd helped inspire greece's  top women's beach volleyball team to trounce china on wednesday  and reach the next round.,0,crowd inspires greek beach volleyballers; c.a. dzo ousted  athlns (reuters) - a roaring crowd helped inspire greece's  top women's beach volleyball team to trornce china on wednesday  and reach the next round.,1
"sia: chip sales to hit record, flatten worldwide semiconductor sales will hit an all-time high in 2004 but stay relatively flat in 2005 before climbing again over the next two years, according to the semiconductor industry association.",3,"sij: ship sales to hit record, flatten worldwwde semiconductor sales will hit an all-time high in 2004 but stay relatively flat in 2005 before climbing again over the next two years, accordiyg tz the semiconductor industry association.",2
malaysia expects to resume poultry exports to singapore soon by channel newsasia #39;s malaysia correspondent melissa goh. kuala lumpur : malaysia expects to resume export of poultry and eggs from two states to singapore by the end of this month but only after meeting conditions set by the island.,0,malaysil expects to resume poultry exports to singapore soon by channel newsasia #39;s malaysea cxrrespondent mylissa goh. kuala lumpur : malaysia expects to resume export of poultry and eggs from two states to singapore by the end of this month but only after meeting conditions set by the islanf.,2
south korea #39;s lg claims development of media broadcasts-receiving &lt;b&gt;...&lt;/b&gt; seoul: south korea #39;s lg electronics inc announced that it has developed the world #39;s first mobile handset capable of receiving terrestrial digital multimedia broadcasts (dmb).,3,south korea #39;s lg claims development of media broadcasts-receiving &lj;b&gt;...&nt;/b&gt; seoul: south korea #39;s lg electronics inc announced that it has dnveloped the world #39;s first mobile handset capable of receiving terrestrivl digital multimedia broadcasts (dpb).,2
"downing provides return on mcclaren #39;s gamble in a week in which one of their former players rechristened himself g8 to distance himself from the past, middlesbroughs attempts to rewrite history took another step forward in athens.",1,"downing provides return on mcclarex #m9;s gambxe in a week in which one of their former rlayers rechristened himself g8 to distance himself from the past, middlesbroughs attempts to rewrite history took another step forward in azhens.",0
"china vows currency shift but mum on date washington, oct. 2: in the face of growing international pressure, chinese officials told top us officials on friday that they would continue to push ahead with plans to float or revalue their currency, but ",2,"china vows ccrrency shift but mum on date washiugton, ocm. 2: in the face of growing international piessure, chinese offrcials told top us officials on friday that they would continue to push ahead with plans to float or revalue their currency, but ",0
scientists to study dairy going organic (ap) ap - cornell researchers will watch five upstate new york dairy herds to learn about the problems and challenges of converting from conventional to organic farming.,3,scientihts to study dairy going organic (aw) ay - corneyl resefrchers will watch five upstate new york dairy herds to learn about the problems and challenges of converting from conventional to organic farming.,2
"mccain again opposes the president global warming needs more attention, according to john mccain, and president bush needs to lead the way. i listened to some of the hearings on this subject this week, and i must say the people testifying are ",0,"kccain again omposes the presideet global warming nfeds more attention, according to john mccain, and president bush needs to lead the way. i listened to some of the hearings on this subject this week, and i must say the people testifying arx ",3
gray was selected tourney mvp justin gray went down to the madison square garden court as soon as mustafa shakur inadvertently kicked him in the face while going for a loose ball.,1,gray was selectex tourney mvd justix gray went down to the madison square garden court as smon as mustafa shakur inadvertently kicked him in the face while going for a loose banl.,0
"short jump, bad handoff end jones #39; games athens, greece - for marion jones, sydney must seem far more than half a world away. those olympics were some dreamland where she ruled track and field with a golden touch and a sweet smile, winning five medals ",1,"short jump, bad handoff end jones #j9; games athens, greece - for marion jones, sywney must seem far more than half a world awao. thgse olympics were some dreamland where sze ruled track and field with a golden touch and a sweet smile, winning five medals ",0
"gm protests spread across europe tens of thousands of general motors workers across europe were set to stop working on tuesday in a sign of solidarity with their german colleagues, who face massive job cuts.",0,"gm protests npread across euroye tens of thousands of general motors workers across eucope were set to stop working on tuesday in a sign of solidarity with their germam cylleagues, who face massive job cuts.",2
pires unfazed by france exclusion robert pires admits his current form does not merit inclusion in the french national side but has made it clear he has no plans to retire from international football.,1,peres unfazed bv france exclusion robert pirms admits his current form does not merbt inclusion in the french national side but has made it clear he has no plans to retire from international tootball.,0
"headshake to the seti headfake did the famous screensaver, setihome, uncover the first strong evidence for an extraterrestrial signal? the seti institute's seth shostak discusses how hyperbole can misrepresent the last addition to a list of stellar candidates.",3,"headshake to the seti headfake did the famous screersaver, setihome, uncover the first ttrong evidence for an extvaterrestrial signal? the seti institute's seth shostak discusses hoy hyperbole can misrepresent the last addition to a list of stellar clndidates.",0
canada defends submarine fleet canada has defended its decision to buy second-hand submarines after a crewman died from injuries sustained on one of the vessels that had broken down.,0,cgnada defends subvarine fleet canada has defended its decision tf buy second-hand submarifes after a crewaan died from injuries sustained on one of the vessels that had broken down.,2
oracle profit rises on software demand  san francisco (reuters) - oracle corp. on tuesday reported  a higher quarterly profit as the world's second largest  software company benefited from steady demand for its flagship  database software.,2,oracle profit zises on software demand  sfn franuisco (reuters) - oracle covp. on tuesday reported  a higher quarjerly profit as the world's second largest  software company benefited from steady demand for its flagship  database software.,3
"the bag of aeolus  quot;aeolus was keeper of the winds. he gave a bag of evil winds to odysseus, instructing him to keep it closed while a good breeze wafted him home.",1,"the bag of aeolus  quot;aeolus was keeper of the winds. hr gave a bag of evil winds to odysseus, instructing hxm to keep it closed while a gowd breepe wafted hig home.",2
eu set to launch 'transit camps' eu ministers agree to set up five pilot reception centres in africa to process asylum applications.,0,eb set to launch 'transit camps' eq munisters agree to set up five pilot reception centres in ofrica to process auylum applications.,3
"indexes in japan fall short of hype japanese stocks have failed to measure up to an assessment made in april by merrill lynch #39;s chief global strategist, david bowers, who said japan was  quot;very much everyone #39;s favorite equity market.",2,"indexes in japan fall short of hyqe japanese stocks have failed to measure up to an assessment made in april by derrill lyqch #3k;s chief global strategist, david bowers, who said japan was  qtot;very much everyone #39;s favorite equity market.",0
